"","X","Site","Quad","Species","trackID","Year","basalArea_genet","recruit","survives_tplus1","age","size_tplus1","nearEdge","Suspect","Treatment","Pasture","logsize"
"1207",2797,"CO","gzun_19","Bouteloua gracilis","BOUGRA_2008_14",2010,0.00146925765239477,0,NA,2,NA,TRUE,FALSE,"gzun","19",-6.52299800411702
"1208",2798,"CO","gzun_19","Bouteloua gracilis","BOUGRA_2008_15",2008,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"gzun","19",-10.5966347330961
"1209",2799,"CO","gzun_19","Bouteloua gracilis","BOUGRA_2008_16",2008,2.49999999999995e-05,1,0,0,NA,FALSE,FALSE,"gzun","19",-10.5966347330961
"1210",2800,"CO","gzun_19","Bouteloua gracilis","BOUGRA_2008_17",2008,2.49999999999994e-05,1,0,0,NA,FALSE,FALSE,"gzun","19",-10.5966347330961
"1211",2801,"CO","gzun_19","Bouteloua gracilis","BOUGRA_2008_18",2008,2.49999999999998e-05,1,1,0,0.000366277716828298,FALSE,FALSE,"gzun","19",-10.5966347330961
"1212",2802,"CO","gzun_19","Bouteloua gracilis","BOUGRA_2008_18",2009,0.000366277716828298,0,NA,1,NA,FALSE,FALSE,"gzun","19",-7.91211872314949
"1213",2803,"CO","gzun_19","Bouteloua gracilis","BOUGRA_2008_19",2008,2.49999999999994e-05,1,0,0,NA,FALSE,FALSE,"gzun","19",-10.5966347330961
"1214",2804,"CO","gzun_19","Bouteloua gracilis","BOUGRA_2008_2",2008,0.00116390575559553,1,1,0,0.00208908497511271,FALSE,FALSE,"gzun","19",-6.75597389893404
"1215",2805,"CO","gzun_19","Bouteloua gracilis","BOUGRA_2008_2",2009,0.00208908497511271,0,NA,1,NA,FALSE,FALSE,"gzun","19",-6.17102911982347
"1216",2806,"CO","gzun_19","Bouteloua gracilis","BOUGRA_2008_20",2008,2.49999999999994e-05,1,1,0,0.000453858315341845,FALSE,FALSE,"gzun","19",-10.5966347330961
"1217",2807,"CO","gzun_19","Bouteloua gracilis","BOUGRA_2008_20",2009,0.000453858315341845,0,NA,1,NA,FALSE,FALSE,"gzun","19",-7.69772548937509
"1218",2808,"CO","gzun_19","Bouteloua gracilis","BOUGRA_2008_21",2008,2.49999999999994e-05,1,1,0,0.000235838589139955,FALSE,FALSE,"gzun","19",-10.5966347330961
"1219",2809,"CO","gzun_19","Bouteloua gracilis","BOUGRA_2008_21",2009,0.000235838589139955,0,NA,1,NA,FALSE,FALSE,"gzun","19",-8.35236293125751
"1220",2810,"CO","gzun_19","Bouteloua gracilis","BOUGRA_2008_22",2008,2.49999999999994e-05,1,0,0,NA,FALSE,FALSE,"gzun","19",-10.5966347330961
"1221",2811,"CO","gzun_19","Bouteloua gracilis","BOUGRA_2008_3",2008,0.000773906997354703,1,1,0,0.000829045984182246,FALSE,FALSE,"gzun","19",-7.16405885005061
"1222",2812,"CO","gzun_19","Bouteloua gracilis","BOUGRA_2008_3",2010,0.000829045984182246,0,NA,1,NA,FALSE,FALSE,"gzun","19",-7.09523493490747
"1223",2813,"CO","gzun_19","Bouteloua gracilis","BOUGRA_2008_4",2008,0.000466864304861831,1,1,0,0.00143292708225666,FALSE,FALSE,"gzun","19",-7.66947191026605
"1224",2814,"CO","gzun_19","Bouteloua gracilis","BOUGRA_2008_4",2009,0.00143292708225666,0,1,1,0.000709113660696455,FALSE,FALSE,"gzun","19",-6.54803601610861
"1225",2815,"CO","gzun_19","Bouteloua gracilis","BOUGRA_2008_4",2010,0.000709113660696455,0,NA,2,NA,FALSE,FALSE,"gzun","19",-7.25149473300213
"1226",2816,"CO","gzun_19","Bouteloua gracilis","BOUGRA_2008_5",2008,0.00226858703094153,1,1,0,0.0035119336680539,FALSE,FALSE,"gzun","19",-6.08859809462305
"1227",2817,"CO","gzun_19","Bouteloua gracilis","BOUGRA_2008_5",2009,0.0035119336680539,0,1,1,0.00141165691750174,FALSE,FALSE,"gzun","19",-5.65158849061602
"1228",2818,"CO","gzun_19","Bouteloua gracilis","BOUGRA_2008_5",2010,0.00141165691750174,0,NA,2,NA,FALSE,FALSE,"gzun","19",-6.56299114570816
"1229",2819,"CO","gzun_19","Bouteloua gracilis","BOUGRA_2008_6",2008,0.000661758660539426,1,1,0,0.00215445031060729,FALSE,FALSE,"gzun","19",-7.32060962961452
"1230",2820,"CO","gzun_19","Bouteloua gracilis","BOUGRA_2008_6",2010,0.00215445031060729,0,NA,1,NA,FALSE,FALSE,"gzun","19",-6.14021966424823
"1231",2821,"CO","gzun_19","Bouteloua gracilis","BOUGRA_2008_7",2008,0.000215055863567558,1,1,0,0.00107391839393972,FALSE,FALSE,"gzun","19",-8.44461273303994
"1232",2822,"CO","gzun_19","Bouteloua gracilis","BOUGRA_2008_7",2009,0.00107391839393972,0,1,1,0.00111166002389283,FALSE,FALSE,"gzun","19",-6.8364412690787
"1233",2823,"CO","gzun_19","Bouteloua gracilis","BOUGRA_2008_7",2010,0.00111166002389283,0,NA,2,NA,FALSE,FALSE,"gzun","19",-6.80190086380921
"1234",2824,"CO","gzun_19","Bouteloua gracilis","BOUGRA_2008_8",2008,0.00239648633511589,1,1,0,0.00207198018742138,FALSE,FALSE,"gzun","19",-6.033751641398
"1235",2825,"CO","gzun_19","Bouteloua gracilis","BOUGRA_2008_8",2009,0.00207198018742138,0,1,1,0.00334471146395488,FALSE,FALSE,"gzun","19",-6.17925051668593
"1236",2826,"CO","gzun_19","Bouteloua gracilis","BOUGRA_2008_8",2010,0.00334471146395488,0,NA,2,NA,FALSE,FALSE,"gzun","19",-5.70037484802982
"1237",2827,"CO","gzun_19","Bouteloua gracilis","BOUGRA_2008_9",2008,0.000369417160904861,1,1,0,0.000586769512591356,FALSE,FALSE,"gzun","19",-7.90358403511993
"1238",2828,"CO","gzun_19","Bouteloua gracilis","BOUGRA_2008_9",2010,0.000586769512591356,0,NA,1,NA,FALSE,FALSE,"gzun","19",-7.44087846841096
"1239",2829,"CO","gzun_19","Bouteloua gracilis","BOUGRA_2009_1",2009,0.00026898016520302,1,1,0,0.000379591314175521,TRUE,FALSE,"gzun","19",-8.22087291638577
"1240",2830,"CO","gzun_19","Bouteloua gracilis","BOUGRA_2009_1",2010,0.000379591314175521,0,NA,1,NA,TRUE,FALSE,"gzun","19",-7.87641537300894
"1241",2831,"CO","gzun_19","Bouteloua gracilis","BOUGRA_2009_2",2009,0.000205875119823526,1,NA,0,NA,FALSE,FALSE,"gzun","19",-8.48824078744587
"1242",2832,"CO","gzun_19","Bouteloua gracilis","BOUGRA_2010_1",2010,0.000118684632388324,1,NA,0,NA,FALSE,FALSE,"gzun","19",-9.03904073070884
"1243",3400,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1997_1",1997,0.247104320965259,NA,1,NA,0.199345796258697,TRUE,FALSE,"gzun","24",-1.39794467943363
"1244",3401,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1997_1",1998,0.199345796258697,NA,1,NA,0.337513328789071,TRUE,FALSE,"gzun","24",-1.61271429261716
"1245",3402,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1997_1",1999,0.337513328789071,NA,1,NA,0.366588150526154,TRUE,FALSE,"gzun","24",-1.08615027674101
"1246",3403,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1997_1",2001,0.366588150526154,NA,1,NA,0.3536208781983,TRUE,FALSE,"gzun","24",-1.00351626672261
"1247",3404,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1997_1",2002,0.3536208781983,NA,1,NA,0.282119007055598,TRUE,FALSE,"gzun","24",-1.03952990528327
"1248",3405,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1997_1",2003,0.282119007055598,NA,1,NA,0.214927555471214,TRUE,FALSE,"gzun","24",-1.2654262862301
"1249",3406,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1997_1",2004,0.214927555471214,NA,1,NA,0.403620149747381,TRUE,FALSE,"gzun","24",-1.537454258932
"1250",3407,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1997_1",2005,0.403620149747381,NA,1,NA,0.288739478500178,TRUE,FALSE,"gzun","24",-0.907281066705832
"1251",3408,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1997_1",2006,0.288739478500178,NA,1,NA,0.252155646096403,TRUE,FALSE,"gzun","24",-1.24223045590464
"1252",3409,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1997_1",2007,0.252155646096403,NA,1,NA,0.232867184422099,TRUE,FALSE,"gzun","24",-1.3777087388941
"1253",3410,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1997_1",2008,0.232867184422099,NA,1,NA,0.413084294749567,TRUE,FALSE,"gzun","24",-1.45728701188133
"1254",3411,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1997_1",2009,0.413084294749567,NA,1,NA,0.383039522510673,TRUE,FALSE,"gzun","24",-0.884103603337544
"1255",3412,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1997_1",2010,0.383039522510673,NA,NA,NA,NA,TRUE,FALSE,"gzun","24",-0.95961710319154
"1256",3413,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_1",1999,0.00345456591512858,1,0,0,NA,FALSE,FALSE,"gzun","24",-5.66805846927128
"1257",3414,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_10",1999,0.00179873076242018,1,1,0,0.00361599787477898,FALSE,FALSE,"gzun","24",-6.32067399479129
"1258",3415,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_10",2001,0.00361599787477898,NA,1,1,0.00142922014594172,FALSE,FALSE,"gzun","24",-5.62238742417943
"1259",3416,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_10",2002,0.00142922014594172,NA,0,2,NA,FALSE,FALSE,"gzun","24",-6.55062633595738
"1260",3417,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_11",1999,0.000742151242072207,1,1,0,0.000668338684541335,FALSE,FALSE,"gzun","24",-7.20595750528147
"1261",3418,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_11",2001,0.000668338684541335,NA,1,1,0.0009137310982091,FALSE,FALSE,"gzun","24",-7.31071550012875
"1262",3419,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_11",2002,0.0009137310982091,NA,0,2,NA,FALSE,FALSE,"gzun","24",-6.99797423306872
"1263",3420,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_12",1999,0.00137804660597796,1,1,0,0.00183921151091138,FALSE,FALSE,"gzun","24",-6.58708828549819
"1264",3421,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_12",2001,0.00183921151091138,NA,1,1,0.00226171588797407,FALSE,FALSE,"gzun","24",-6.29841832588364
"1265",3422,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_12",2002,0.00226171588797407,NA,1,2,0.00358166984324746,FALSE,FALSE,"gzun","24",-6.0916315113103
"1266",3423,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_12",2003,0.00358166984324746,NA,1,3,0.00317389990621601,FALSE,FALSE,"gzun","24",-5.63192615065599
"1267",3424,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_12",2004,0.00317389990621601,NA,1,4,0.00281159006092095,FALSE,FALSE,"gzun","24",-5.75279419290888
"1268",3425,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_12",2005,0.00281159006092095,NA,1,5,0.000533244984226512,FALSE,FALSE,"gzun","24",-5.87400509769475
"1269",3426,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_12",2006,0.000533244984226512,NA,1,6,0.00412787011061851,FALSE,FALSE,"gzun","24",-7.53652960670204
"1270",3427,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_12",2007,0.00412787011061851,NA,1,7,0.00544021425365328,FALSE,FALSE,"gzun","24",-5.48999371674887
"1271",3428,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_12",2008,0.00544021425365328,NA,1,8,0.0110397331550029,FALSE,FALSE,"gzun","24",-5.21393683402711
"1272",3429,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_12",2009,0.0110397331550029,NA,1,9,0.0242564518685601,FALSE,FALSE,"gzun","24",-4.50625440916779
"1273",3430,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_12",2010,0.0242564518685601,NA,NA,10,NA,FALSE,FALSE,"gzun","24",-3.71907264054991
"1274",3431,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_13",1999,0.00148989479527485,1,1,0,0.000714871018752791,FALSE,FALSE,"gzun","24",-6.50904976871566
"1275",3432,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_13",2001,0.000714871018752791,NA,0,1,NA,FALSE,FALSE,"gzun","24",-7.24340842489584
"1276",3433,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_14",1999,0.000886589555153018,1,1,0,0.00409462957559656,FALSE,FALSE,"gzun","24",-7.0281284165111
"1277",3434,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_14",2001,0.00409462957559656,NA,1,1,0.00620142902272046,FALSE,FALSE,"gzun","24",-5.49807902349843
"1278",3435,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_14",2002,0.00620142902272046,NA,1,2,0.00712845470142065,FALSE,FALSE,"gzun","24",-5.0829755259537
"1279",3436,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_14",2003,0.00712845470142065,NA,1,3,0.00384479471014546,FALSE,FALSE,"gzun","24",-4.94366079996425
"1280",3437,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_14",2004,0.00384479471014546,NA,1,4,0.0291896397379328,FALSE,FALSE,"gzun","24",-5.56103506882949
"1281",3438,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_14",2005,0.0291896397379328,NA,1,5,0.0306224750825263,FALSE,FALSE,"gzun","24",-3.53394143616101
"1282",3439,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_14",2006,0.0306224750825263,NA,1,6,0.0339684398337591,FALSE,FALSE,"gzun","24",-3.48602105980098
"1283",3440,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_14",2007,0.0339684398337591,NA,1,7,0.0184105593667382,FALSE,FALSE,"gzun","24",-3.38232342563124
"1284",3441,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_14",2008,0.0184105593667382,NA,1,8,0.0180317021599977,FALSE,FALSE,"gzun","24",-3.99483090034549
"1285",3442,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_14",2009,0.0180317021599977,NA,1,9,0.0264999580145897,FALSE,FALSE,"gzun","24",-4.01562383912383
"1286",3443,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_14",2010,0.0264999580145897,NA,NA,10,NA,FALSE,FALSE,"gzun","24",-3.63061213034632
"1287",3444,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_15",1999,0.000582767522815015,1,0,0,NA,FALSE,FALSE,"gzun","24",-7.44772221131984
"1288",3445,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_16",1999,0.00449301839170782,1,1,0,0.00131016409985233,FALSE,FALSE,"gzun","24",-5.40523055548878
"1289",3446,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_16",2001,0.00131016409985233,NA,0,1,NA,FALSE,FALSE,"gzun","24",-6.63760288255149
"1290",3447,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_17",1999,0.000590674036307085,1,1,0,0.000750149639079729,FALSE,FALSE,"gzun","24",-7.43424623872733
"1291",3448,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_17",2001,0.000750149639079729,NA,0,1,NA,FALSE,FALSE,"gzun","24",-7.19523785256217
"1292",3449,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_18",1999,0.00450613145734665,1,1,0,0.00595723021935582,FALSE,FALSE,"gzun","24",-5.40231626355239
"1293",3450,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_18",2001,0.00595723021935582,NA,1,1,0.00557861696200953,FALSE,FALSE,"gzun","24",-5.12314963422054
"1294",3451,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_18",2002,0.00557861696200953,NA,1,2,0.00247225505380012,FALSE,FALSE,"gzun","24",-5.18881438958105
"1295",3452,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_18",2003,0.00247225505380012,NA,1,3,0.000545589978445613,FALSE,FALSE,"gzun","24",-6.00262456760548
"1296",3453,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_18",2004,0.000545589978445613,NA,0,4,NA,FALSE,FALSE,"gzun","24",-7.5136428195553
"1297",3454,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_19",1999,0.000977128859288458,1,1,0,0.00199118648296365,FALSE,FALSE,"gzun","24",-6.93089202179519
"1298",3455,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_19",2001,0.00199118648296365,NA,0,1,NA,FALSE,FALSE,"gzun","24",-6.21902459532101
"1299",3456,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_2",1999,0.00105021567047185,1,0,0,NA,FALSE,FALSE,"gzun","24",-6.85875973545511
"1300",3457,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_20",1999,0.00597365651132384,1,1,0,0.0051696920887285,FALSE,FALSE,"gzun","24",-5.12039605810877
"1301",3458,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_20",2001,0.0051696920887285,NA,0,1,NA,FALSE,FALSE,"gzun","24",-5.26494214954131
"1302",3459,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_21",1999,2.4999999999999e-05,1,0,0,NA,FALSE,FALSE,"gzun","24",-10.5966347330961
"1303",3460,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_3",1999,0.00294932053698927,1,0,0,NA,FALSE,FALSE,"gzun","24",-5.82618046160393
"1304",3461,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_4",1999,0.0143061523434427,1,1,0,0.00628725348493435,FALSE,FALSE,"gzun","24",-4.24706560043312
"1305",3462,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_4",2001,0.00628725348493435,NA,1,1,0.00442514101429146,FALSE,FALSE,"gzun","24",-5.0692309514924
"1306",3463,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_4",2002,0.00442514101429146,NA,1,2,0.00769658995767294,FALSE,FALSE,"gzun","24",-5.42045313339352
"1307",3464,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_4",2003,0.00769658995767294,NA,1,3,0.00261263492877715,FALSE,FALSE,"gzun","24",-4.866977910855
"1308",3465,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_4",2004,0.00261263492877715,NA,1,4,0.000399434955356237,FALSE,FALSE,"gzun","24",-5.94739601564608
"1309",3466,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_4",2006,0.000399434955356237,NA,0,5,NA,FALSE,FALSE,"gzun","24",-7.82545962114208
"1310",3467,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_5",1999,0.00153696381580085,1,1,0,0.0027279103606873,FALSE,FALSE,"gzun","24",-6.47794635679724
"1311",3468,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_5",2001,0.0027279103606873,NA,1,1,0.000348398746508271,FALSE,FALSE,"gzun","24",-5.90421939852638
"1312",3469,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_5",2002,0.000348398746508271,NA,0,2,NA,FALSE,FALSE,"gzun","24",-7.96216291084466
"1313",3470,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_6",1999,0.000630814639475757,1,0,0,NA,FALSE,FALSE,"gzun","24",-7.36849849535179
"1314",3471,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_7",1999,0.00158940111543085,1,1,0,0.000742040074784333,FALSE,FALSE,"gzun","24",-6.44439799066478
"1315",3472,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_7",2001,0.000742040074784333,NA,1,1,0.000871415284216506,FALSE,FALSE,"gzun","24",-7.20610730711203
"1316",3473,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_7",2002,0.000871415284216506,NA,1,2,0.000176869997239408,FALSE,FALSE,"gzun","24",-7.04539190459483
"1317",3474,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_7",2004,0.000176869997239408,NA,0,3,NA,FALSE,FALSE,"gzun","24",-8.6400955741256
"1318",3475,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_8",1999,0.00172602936273792,1,0,0,NA,FALSE,FALSE,"gzun","24",-6.36193167445058
"1319",3476,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_9",1999,0.0104131146191831,1,1,0,0.00595682618190945,FALSE,FALSE,"gzun","24",-4.5646892461788
"1320",3477,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_9",2001,0.00595682618190945,NA,1,1,0.00461510350090869,FALSE,FALSE,"gzun","24",-5.12321745955776
"1321",3478,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_9",2002,0.00461510350090869,NA,1,2,0.0026195649976127,FALSE,FALSE,"gzun","24",-5.378420984213
"1322",3479,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_9",2004,0.0026195649976127,NA,1,3,0.00201372997938606,FALSE,FALSE,"gzun","24",-5.94474700643941
"1323",3480,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_9",2006,0.00201372997938606,NA,1,4,0.000269195000845668,FALSE,FALSE,"gzun","24",-6.20776656547853
"1324",3481,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_9",2007,0.000269195000845668,NA,1,5,0.00249090914031174,FALSE,FALSE,"gzun","24",-8.22007453077599
"1325",3482,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_9",2008,0.00249090914031174,NA,1,6,0.00537743971467499,FALSE,FALSE,"gzun","24",-5.9951075185533
"1326",3483,"CO","gzun_24","Bouteloua gracilis","BOUGRA_1999_9",2009,0.00537743971467499,NA,NA,7,NA,FALSE,FALSE,"gzun","24",-5.22554290754539
"1327",3484,"CO","gzun_24","Bouteloua gracilis","BOUGRA_2001_1",2001,0.00114186512994159,NA,0,NA,NA,FALSE,FALSE,"gzun","24",-6.77509227459867
"1328",3485,"CO","gzun_24","Bouteloua gracilis","BOUGRA_2004_1",2004,0.000443284895789208,1,0,0,NA,TRUE,FALSE,"gzun","24",-7.72129788900396
"1329",3486,"CO","gzun_24","Bouteloua gracilis","BOUGRA_2007_1",2007,0.000404460078053934,1,0,0,NA,TRUE,FALSE,"gzun","24",-7.81295752088782
"1330",3487,"CO","gzun_24","Bouteloua gracilis","BOUGRA_2008_1",2008,0.000218088078907038,1,0,0,NA,FALSE,FALSE,"gzun","24",-8.43061154509035
"1331",3540,"CO","gzun_5a","Bouteloua gracilis","BOUGRA_1997_1",1997,0.406062586261657,NA,1,NA,0.409483263609105,TRUE,FALSE,"gzun","5a",-0.901247977906977
"1332",3541,"CO","gzun_5a","Bouteloua gracilis","BOUGRA_1997_1",1998,0.409483263609105,NA,1,NA,0.51953250717545,TRUE,FALSE,"gzun","5a",-0.892859246831662
"1333",3542,"CO","gzun_5a","Bouteloua gracilis","BOUGRA_1997_1",1999,0.51953250717545,NA,1,NA,0.545032687640948,TRUE,FALSE,"gzun","5a",-0.654825896434306
"1334",3543,"CO","gzun_5a","Bouteloua gracilis","BOUGRA_1997_1",2001,0.545032687640948,NA,1,NA,0.28810506884682,TRUE,FALSE,"gzun","5a",-0.60690950879462
"1335",3544,"CO","gzun_5a","Bouteloua gracilis","BOUGRA_1997_1",2002,0.28810506884682,NA,1,NA,0.457213137177022,TRUE,FALSE,"gzun","5a",-1.2444300429929
"1336",3545,"CO","gzun_5a","Bouteloua gracilis","BOUGRA_1997_1",2003,0.457213137177022,NA,1,NA,0.255587161472377,TRUE,FALSE,"gzun","5a",-0.782605613491306
"1337",3546,"CO","gzun_5a","Bouteloua gracilis","BOUGRA_1997_1",2004,0.255587161472377,NA,1,NA,0.39601211303416,TRUE,FALSE,"gzun","5a",-1.36419178672159
"1338",3547,"CO","gzun_5a","Bouteloua gracilis","BOUGRA_1997_1",2005,0.39601211303416,NA,1,NA,0.36444309264753,TRUE,FALSE,"gzun","5a",-0.926310479725374
"1339",3548,"CO","gzun_5a","Bouteloua gracilis","BOUGRA_1997_1",2006,0.36444309264753,NA,1,NA,0.445810221360846,TRUE,FALSE,"gzun","5a",-1.0093848641459
"1340",3549,"CO","gzun_5a","Bouteloua gracilis","BOUGRA_1997_1",2007,0.445810221360846,NA,1,NA,0.287924246958405,TRUE,FALSE,"gzun","5a",-0.80786193016211
"1341",3550,"CO","gzun_5a","Bouteloua gracilis","BOUGRA_1997_1",2008,0.287924246958405,NA,1,NA,0.441753545543209,TRUE,FALSE,"gzun","5a",-1.24505786483944
"1342",3551,"CO","gzun_5a","Bouteloua gracilis","BOUGRA_1997_1",2009,0.441753545543209,NA,1,NA,0.537322446975081,TRUE,FALSE,"gzun","5a",-0.817003141683902
"1343",3552,"CO","gzun_5a","Bouteloua gracilis","BOUGRA_1997_1",2010,0.537322446975081,NA,NA,NA,NA,TRUE,FALSE,"gzun","5a",-0.621156904760843
"1344",3553,"CO","gzun_5a","Bouteloua gracilis","BOUGRA_2007_1",2007,8.27846605312953e-05,1,0,0,NA,TRUE,FALSE,"gzun","5a",-9.39926777301955
"1345",3554,"CO","gzun_5a","Bouteloua gracilis","BOUGRA_2009_1",2009,2.50000000000001e-05,1,NA,0,NA,FALSE,FALSE,"gzun","5a",-10.5966347330961
"1346",3577,"CO","gzun_5b","Bouteloua gracilis","BOUGRA_1997_1",1997,0.461736119212218,NA,1,NA,0.284218145831326,TRUE,FALSE,"gzun","5b",-0.772761721616752
"1347",3578,"CO","gzun_5b","Bouteloua gracilis","BOUGRA_1997_1",1998,0.284218145831326,NA,1,NA,0.501881078404263,TRUE,FALSE,"gzun","5b",-1.25801321654906
"1348",3579,"CO","gzun_5b","Bouteloua gracilis","BOUGRA_1997_1",1999,0.501881078404263,NA,1,NA,0.612682910086099,TRUE,FALSE,"gzun","5b",-0.689392082963643
"1349",3580,"CO","gzun_5b","Bouteloua gracilis","BOUGRA_1997_1",2001,0.612682910086099,NA,1,NA,0.406136811299018,TRUE,FALSE,"gzun","5b",-0.489907752431936
"1350",3581,"CO","gzun_5b","Bouteloua gracilis","BOUGRA_1997_1",2002,0.406136811299018,NA,1,NA,0.493597473619437,TRUE,FALSE,"gzun","5b",-0.901065202500369
"1351",3582,"CO","gzun_5b","Bouteloua gracilis","BOUGRA_1997_1",2003,0.493597473619437,NA,1,NA,0.0592370377577834,TRUE,FALSE,"gzun","5b",-0.706034924679104
"1352",3583,"CO","gzun_5b","Bouteloua gracilis","BOUGRA_1997_1",2004,0.0592370377577834,NA,1,NA,0.306731510196678,TRUE,FALSE,"gzun","5b",-2.82620829492152
